,NSTG,ARWR,ACER,OMER,HIIQ,CLF,DDD,ICPT,AMRN,EXAS,PCRX,PTCT,INSY,FATE,TNDM,DRNA,ALDX,NERV,PRQR,BOOT,FRPT,NVTA,KALV,VKTX,TDOC,NVCR,RETA,TWLO,TCMD,TTD
983,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
984,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
985,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
986,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
987,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
988,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
989,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
990,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
992,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
993,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
994,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
996,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1004,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1005,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1007,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1008,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1009,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1010,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1011,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1012,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1013,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1014,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1015,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1016,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0.0,1.0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1017,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1018,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1019,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1022,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1023,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1024,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1026,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1027,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1028,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1029,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1030,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1031,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1032,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1035,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1036,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1037,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1038,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1040,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1043,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1044,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1.0,1.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1045,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1046,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1047,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1050,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1053,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1054,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1060,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1061,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1063,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1065,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1066,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1067,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1071,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1.0,1.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.0,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
